name,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,Labels.Skew.StandardDeviation,Labels.Mean.Skew,Labels.Kurtosis.Skew,Labels.Skew.Mean,Labels.Skew.Skew,Features.MutualInformation.Skew,Features.Skew.NonAggregated,Features.Entropy.Skew,Features.Kurtosis.Skew,FeaturesLabels.SpearmanCorrelation.Skew,Features.Skew.StandardDeviation,FeaturesLabels.PearsonCorrelation.Skew,Features.Skew.Skew,Features.PearsonCorrelation.Skew,Features.Skew.Mean,Labels.Skew.NonAggregated,Features.Mean.Skew,Features.SpearmanCorrelation.Skew,Features.MutualInformation.StandardDeviation,Features.Mean.NonAggregated,Features.Kurtosis.NonAggregated,FeaturesLabels.SpearmanCorrelation.NonAggregated,FeaturesLabels.MutualInformation.StandardDeviation,FeaturesLabels.MutualInformation.Mean,Features.Entropy.Mean,Features.Entropy.StandardDeviation,Features.MutualInformation.Mean,Features.Entropy.NonAggregated,Features.MutualInformation.NonAggregated,Labels.Entropy.NonAggregated,FeaturesLabels.MutualInformation.NonAggregated,Features.PearsonCorrelation.Mean,Features.PearsonCorrelation.StandardDeviation,FeaturesLabels.PearsonCorrelation.Mean,FeaturesLabels.PearsonCorrelation.StandardDeviation,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,Features.SpearmanCorrelation.NonAggregated,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Labels.Kurtosis.NonAggregated,Features.Mean.Mean,Features.Mean.StandardDeviation,Labels.Mean.NonAggregated,Labels.Mean.StandardDeviation,Labels.Kurtosis.StandardDeviation,Labels.SpearmanCorrelation.NonAggregated,Labels.Mean.Mean,Labels.Kurtosis.Mean,instances,dimensionality,instances_with_missing_val,ratio_of_discrete_features,ratio_of_numeric_features,nonzero_vals_cnt,missing values,non-zero values,attributes total,attributes categorical,attributes numerical,label
diabetes_numeric,-0.292497241,0.965740538,0.991668158,-0.831740214,0.824677802,-0.358699885,0.909943383,0.201307273,-0.749674991,0.772274708,0.963981188,0.113642212,0.992656931,0.978991496,-0.231311709,-0.302897854,0.445517712,0.014382911,0.897098809,-0.242652603,0.536321322,0.696584111,-0.026016147,-0.217768387,0.838991757,-0.297891861,-0.310642672,0.931758921,-0.769024732,0.903880751,-0.361354916,0.952919098,0.352654962,-0.664904324,0.646857727,0.993337814,0.145369948,0.961297166,0.904867674,-0.842513304,0.777953977,-0.342178525,0.878383084,0.142202487,-0.767382035,0.80670966,0.93060793,0.098185022,0.98519876,0.994114953,-0.6360561,0.447600254,-0.768955375,-0.00697945,0.89611671,-0.668616534,-0.769171132,0.056879053,-0.828135462,-0.841285503,-0.137078018,0.902717451,0.544961076,-0.452533653,0.533582353,0.894206374,0.33901889,0.831236565,0.73993939,-0.415199178,0.244210242,0.632250335,-0.006272465,-0.32893995,0.784606712,-0.373260035,-0.340334062,0.432639318,-0.645645668,0.591688844,0.927465947,0.073948661,0.913696386,0.853209945,0.231872831,0.119285141,0.346247411,0.486762803,0.199379591,0.116183164,-0.582352527,-0.666408234,0.272342826,-0.738978751,-0.773345549,0.663095575,0.338243587,0.758924482,0.827894848,0.169662367,0.954361234,0.904919653,0.103823789,0.082111644,0.969588047,,,,,,,,,,,0.291968453,,,,-0.551141242,-0.226224191,,,,,,,,,,,,,,,,0.220185834,0.197886604,0.325855692,0.368977594,0.392162057,0.112337935,0.632437002,0.271639598,,-0.012820672,0.493840583,0.326195505,1.876744186,7.301906619,4.746511628,,,,,,43,0.069767442,0,0,1,129,0,,3,0,3,1
diggle_table_a1,-0.723085888,0.951522888,0.985295175,-0.855655112,0.590184596,-0.658175775,0.8806251,0.16766068,-0.848028289,0.011230247,0.941553165,-0.032282115,0.990360039,0.957975604,-0.574541931,-0.770176847,0.770993361,-0.072159426,0.850796172,-0.501071867,0.338130603,0.89734628,0.014417311,-0.554872307,0.52685567,-0.712204351,-0.793039239,0.892103592,-0.821635419,0.729327726,-0.611374771,0.960498113,0.382976553,-0.739603004,-0.163498584,0.995892341,0.091134074,0.952723569,0.832249018,-0.836734694,0.493979592,-0.658162616,0.811522479,0.046992194,-0.871093651,0.104801266,0.881020408,-0.097244898,0.97255102,0.990306122,-0.499387755,0.65489706,-0.745796455,-0.067197306,0.947269063,0.131231185,-0.808061224,0.067857143,-0.852857143,-0.803163265,-0.20465852,0.733702459,0.777896832,-0.331334983,0.025307414,0.728061224,0.608367347,0.603265306,0.405612245,-0.590099518,0.10335502,0.736350649,0.12371476,-0.603515577,0.514325077,-0.662397634,-0.649029264,0.46587227,-0.65339866,-0.259753517,0.957671028,0.100477128,0.88066748,0.744877924,0.118070261,-0.121236861,0.400938824,0.705954386,0.172865963,-0.037706005,-0.008265939,-0.728232863,0.207556315,-0.833286564,-0.869205847,-0.173427216,0.250727078,-0.006581968,0.178172356,0.102040816,0.936734694,0.821530612,-0.041020408,-0.15,0.938265306,,,,,,,,,,,0.360705567,,,,-0.161618783,-0.274933615,,,,,,,,,,,,,,,,0.24196375,0.326125999,0.30929647,0.336917151,0.113130602,0.195627507,0.378990063,0.332289153,,-0.451919131,0.668733086,-0.404833951,7.856666667,8.390916819,4.8,,,,,,48,0.104166667,0,0,1,240,0,,5,0,5,1
disclosure_x_tampered,-0.986331305,0.921317593,0.996304971,-0.981261361,-0.806114576,-0.95964533,0.782967968,-0.924069343,-0.986655069,-0.849557178,0.899266751,-0.969048114,0.971669653,0.988996371,-0.877314887,-0.990537744,0.976970861,0.844069389,0.965529285,-0.734250354,0.949133389,0.99863772,0.832870133,-0.8510766,0.991192151,-0.940238506,-0.988821085,0.890064311,-0.94811191,-0.607752287,-0.886975954,0.907339053,-0.773741432,-0.880490494,-0.912920578,0.996428001,-0.836528598,0.984554554,0.863650198,-0.96969187,-0.828199095,-0.956524792,0.747003672,-0.935462003,-0.990085758,-0.822024149,0.863951095,-0.978810513,0.951919148,0.997845416,0.765276835,0.951307802,-0.818975544,0.904804582,0.978889098,0.892042018,-0.929417269,0.953723823,-0.981397526,-0.957045967,0.781750587,-0.439903825,0.913988633,0.83782361,0.659349354,-0.575031166,0.87258317,-0.702313681,-0.839442065,-0.79186381,0.893355397,0.95766915,0.825187902,-0.870560746,0.949794036,-0.9296338,-0.950806116,-0.611810271,-0.729021809,-0.794301742,0.921379393,-0.69141278,0.856228628,0.720626603,0.945340445,0.79014452,-0.741468742,0.962780897,-0.85332006,-0.938548954,0.831703119,-0.853939067,0.986635002,-0.942956028,-0.987611939,-0.900656319,0.83000153,-0.908089411,-0.797415269,-0.807403153,0.971064301,0.83504268,-0.909197081,-0.981602705,0.933179129,,,,,,,,,,,0.197403212,,,,0.155809132,0.277599992,,,,,,,,,,,,,,,,0.247662579,0.365615329,0.194312108,0.366879606,-0.018258559,0.039028253,0.223560818,0.450162064,,0.284213036,0.445046844,1.046375744,18216.06486,31510.4819,72793.81658,,,,,,662,0.006042296,0,0,1,2648,0,,4,0,4,1
echoMonths,-0.048872041,0.959147864,0.997019843,-0.266118506,0.209320498,-0.379807207,0.839157681,0.16879897,-0.215962404,0.249405267,0.932976945,0.131361136,0.98929662,0.991683993,-0.00988936,-0.050894151,0.937035818,0.906641751,0.83020127,-0.268343937,0.929499843,0.966258237,0.825628096,-0.018802572,0.969677353,-0.026652074,-0.04767695,0.940270398,-0.269386079,0.278483057,-0.329661915,0.913282801,0.24596934,-0.175811786,0.179293914,0.993316845,0.174004271,0.985700767,0.922479979,-0.252322924,0.200165776,-0.380613402,0.811918632,0.155029044,-0.215203575,0.267700907,0.909098918,0.125531725,0.97927428,0.997871099,0.759338103,0.839778372,-0.513167935,0.77666887,0.970001456,0.751399319,-0.285279412,0.845174693,-0.266021878,-0.237136844,0.633964653,0.055743194,0.958190404,0.815966045,0.809981434,0.276668162,0.944414858,0.2473986,0.195450948,-0.511068818,0.688381035,0.837673689,0.573950018,-0.317947581,0.733909222,-0.361432114,-0.377688217,0.030625486,-0.410764799,-0.117855471,0.920870036,-0.088841484,0.879944693,0.787270383,0.842402425,0.786708755,0.244595655,0.961869423,0.209360185,0.146785636,0.708805417,-0.184143356,0.885736731,-0.193074712,-0.209309417,0.148632506,0.877101519,0.218597717,0.285619711,0.163931144,0.965371894,0.888212627,0.157299382,0.124126425,0.968344454,,,,,,,,,,,0.497517258,,,,0.805109188,0.169612154,,,,,,,,,,,,,,,,0.101311141,0.298249691,-0.082049637,0.348561347,0.060718674,0.335742918,-0.184643598,0.480487387,,0.538369641,1.507556191,-0.924572178,11.88148389,18.46467756,22.18292308,,,,,,130,0.076923077,69,0,1,1203,97,,10,0,10,0
EgyptianSkulls,-0.845239371,0.975366373,0.995820797,-0.950007955,0.624858166,-0.80021809,0.964368009,-0.170861152,-0.945908044,0.222226876,0.972935732,-0.348856758,0.998178424,0.98842719,-0.801107023,-0.854190085,0.86598797,-0.37772168,0.929048702,-0.800694152,0.412837337,0.892717005,-0.062076177,-0.79698952,0.674616654,-0.84347298,-0.855682904,0.95532028,-0.917060172,0.725422211,-0.808042942,0.988379105,-0.010284161,-0.894088573,0.130900409,0.999150394,-0.330312803,0.981198005,0.936279563,-0.94925318,0.576379031,-0.7932743,0.944508346,-0.23078639,-0.953427112,0.251382453,0.952541785,-0.36284277,0.991241714,0.997336178,-0.570191704,0.78696827,-0.905790099,0.226235819,0.985761589,-0.202602128,-0.914600906,0.366165911,-0.946336703,-0.944593935,-0.449599555,0.712378997,0.494777357,-0.503949111,0.331628034,0.730310213,0.133949111,0.641986755,0.539194841,-0.8081032,0.2630747,0.804134545,0.040766889,-0.803948069,0.693562821,-0.8084113,-0.782132086,0.00643432,-0.885472862,0.118492919,0.986896968,-0.343094309,0.9675156,0.926403607,0.303037908,0.017558413,-0.004442318,0.537895206,-0.148822019,-0.271390965,-0.219752719,-0.891634716,0.391582433,-0.938211921,-0.955008714,0.129594048,0.456842503,0.206248001,0.273813414,-0.326277449,0.978114326,0.933339143,-0.34775183,-0.369749041,0.981512722,,,,,,,,,,,0.109192836,,,,-0.004621181,-0.0407346,,,,,,,,,,,,,,,,0.095571647,0.268942188,0.099843567,0.35818508,0.034527325,0.216854873,0.184044316,0.485773549,,-0.294611359,0.691982955,-1.638773653,-285.2173333,777.9809217,-1840,,,,,,150,0.033333333,0,0,1,750,0,,5,0,5,1
ERA,0.795604018,0.985408433,0.992513524,0.553932347,0.945292521,0.649407729,0.944913676,0.818063114,0.608474844,0.951510926,0.983032548,0.832692943,0.994520249,0.983416043,0.778872599,0.785696243,0.79853985,0.841345648,0.900564126,0.758126808,0.942455382,0.870976111,0.887244227,0.781493875,0.97335432,0.805310305,0.768102053,0.964332662,0.521446117,0.966446852,0.641613589,0.94907144,0.803671303,0.615178642,0.922353921,0.997831756,0.796576212,0.979531322,0.949221848,0.558318255,0.919441582,0.63387938,0.926559129,0.809064468,0.583969172,0.95672896,0.96160124,0.834109802,0.991868603,0.996482963,0.582243567,0.824543144,0.523750058,0.779756003,0.828170856,0.665741607,0.517612555,0.768550509,0.570275916,0.549705103,0.734848059,0.921424917,0.822852683,0.737748109,0.91698807,0.968751674,0.828478546,0.938797727,0.895433832,0.61464941,0.829144659,0.906563713,0.749327673,0.648262839,0.855223265,0.659395068,0.609443818,0.787103792,0.615267942,0.901945412,0.940726182,0.762525621,0.938247644,0.916396312,0.783782118,0.893308788,0.800589745,0.939166176,0.833884093,0.795850051,0.704303832,0.612207633,0.789933905,0.618361788,0.551650432,0.922513541,0.923476833,0.960079877,0.951227648,0.799944676,0.975250978,0.946705821,0.841814096,0.823892829,0.98262512,,,,,,,,,,,0.242581096,,,,0.113598891,0.303823278,,,,,,,,,,,,,,,,0.13116098,0.255265562,0.207329395,0.305586609,0.091157897,0.168119816,0.402102061,0.323853818,,-1.004124787,0.239619832,-0.626319345,6.3128,1.197121113,4.131,,,,,,1000,0.005,0,0,1,5000,0,,5,0,5,1
FacultySalaries,0.636027049,0.951210143,0.975018171,0.623866474,0.924253363,0.026674439,0.707951524,0.64445926,0.344451344,0.77441838,0.949028745,0.630222137,0.993118836,0.945097225,0.609576378,0.597170852,0.746522015,0.785931924,0.541447689,0.328886872,0.763833115,0.768244703,0.859490853,0.602903242,0.948692066,0.625272375,0.564960768,0.883820621,0.511756102,0.953339123,0.001087794,0.802455844,0.711829933,0.371675927,0.646431468,0.996554227,0.599452042,0.94086206,0.833722493,0.609038268,0.855211989,0.007248675,0.607940311,0.554208616,0.290766672,0.807480758,0.881741214,0.582606967,0.974339815,0.990060994,0.636445933,0.24574317,0.250702841,0.595463289,0.43857505,0.787982347,0.509671744,0.723820301,0.632187843,0.601262815,0.171655668,0.726845715,0.781033883,0.563597683,0.763652824,0.948403486,0.731107842,0.918002401,0.801774278,-0.151887271,0.317151638,0.599904957,0.314856363,0.001495649,0.510155618,-0.02,0.005343599,0.532457983,0.258415468,0.305320615,0.797719943,0.348099311,0.691213169,0.550463175,0.462901329,0.565457313,0.71687315,0.787419322,0.612872815,0.5092615,0.590521241,0.349461008,0.635991219,0.354018578,0.252800725,0.639199277,0.795378418,0.780421577,0.813379804,0.595619567,0.935449636,0.830604355,0.607027261,0.549766895,0.946279456,,,,,,,,,,,0.319270952,,,,0.823993073,1.028250269,,,,,,,,,,,,,,,,0.318945929,0.427928531,0.416079652,0.44632006,0.491268233,0.528438587,0.719945816,0.405464646,,0.175594167,0.7958719,0.915288193,45.41008,24.72592425,43.2772,,,,,,50,0.1,0,0,1,250,0,,5,0,5,1
fishcatch,0.645967448,0.93249682,0.965262708,0.443050146,0.850743504,0.372163047,0.84031426,0.75571675,0.342256914,0.774869937,0.935614448,0.808031046,0.992224297,0.915102284,0.699539018,0.55114323,0.87203471,0.856992834,0.851670756,0.716263158,0.890489385,0.898234798,0.851334386,0.675284244,0.903313278,0.65271677,0.47505945,0.819381238,0.534939076,0.947449386,0.442187996,0.942546043,0.803337449,0.463953568,0.682842778,0.995824635,0.788841095,0.912272635,0.729796502,0.338941949,0.719064417,0.294356362,0.709831748,0.66518476,0.226067544,0.778978387,0.827963266,0.748200827,0.973364672,0.985661793,0.710023735,0.841561117,0.564468227,0.7400823,0.878954365,0.70970034,0.510165636,0.690097461,0.447298026,0.269230109,0.624097447,0.923148721,0.857434704,0.686844547,0.763049337,0.935017555,0.83853404,0.837700161,0.619202829,0.520233238,0.781936957,0.849034227,0.700486413,0.407422611,0.69185958,0.391327583,0.229799456,0.844637466,0.523709998,0.655092556,0.919761899,0.736345295,0.819784268,0.612825458,0.699758463,0.796663558,0.777364846,0.907587915,0.753904708,0.589898519,0.664715155,0.434093021,0.671165795,0.349428084,0.146446138,0.662281956,0.836300778,0.807251397,0.746916732,0.780880217,0.913681737,0.741666859,0.807493828,0.690696673,0.927811875,,,,,,,,,,,0.586280543,,,,0.405352171,1.087768045,,,,,,,,,,,,,,,,0.199340159,0.370871926,0.270084342,0.399807686,0.201912711,0.458550207,0.511996223,0.490743464,,-0.120268544,0.70952015,0.791559189,66.45301079,126.0531234,398.6955696,,,,,,158,0.050632911,87,0,1,1177,87,,8,0,8,1
forest_fires,-0.975925907,0.902217873,0.990920223,-0.977446655,-0.59706043,-0.881869328,0.932197259,-0.823216664,-0.980205164,-0.804895171,0.879498987,-0.937677301,0.970737211,0.972025913,-0.827046366,-0.987160728,0.962735831,0.67323279,0.912552097,-0.869195627,0.888084081,0.991852979,0.763327336,-0.798298993,0.982634805,-0.918446845,-0.983136074,0.848965213,-0.927305309,-0.324587814,-0.740010892,0.982287407,-0.575532046,-0.851194813,-0.89877689,0.997562854,-0.748961136,0.975722823,0.800287491,-0.956845559,-0.649148621,-0.89685844,0.88863519,-0.866757999,-0.982986994,-0.754085371,0.821101144,-0.963384718,0.936937567,0.994173204,0.535526636,0.851583696,-0.943125549,0.788553598,0.977343274,0.852816192,-0.908264882,0.914681096,-0.976214728,-0.930356667,0.633118977,-0.386234017,0.803811369,0.639596341,0.356932096,-0.289272126,0.711368598,-0.461146352,-0.675713506,-0.807497717,0.871954722,0.868872515,0.648714719,-0.708460169,0.90617867,-0.827621176,-0.900866005,-0.635471723,-0.882127162,-0.881594682,0.973866467,-0.80347161,0.982919695,0.847170616,0.850710498,0.550139889,-0.533951136,0.916689758,-0.71050945,-0.888824276,0.781716029,-0.825900286,0.962384211,-0.933409997,-0.972043001,-0.894051682,0.730847699,-0.876559423,-0.705547701,-0.71505523,0.961943636,0.768908034,-0.85953364,-0.972067003,0.901625191,,,,,,,,,,,6.924232945,,,,2.685572338,12.80962995,,,,,,,,,8.624857901,0.045845679,,,0.035788306,,,0.151843679,0.25946433,0.231737642,0.321259201,0.082281944,0.228739378,0.120133049,0.281313259,,63.44291211,124.9092854,192.2566456,77.04651838,153.1697557,12.84729207,,,,,,517,0.025145068,0,0,1,6721,0,,13,0,13,1
fri_c2_100_25,-0.393000407,0.746348325,0.949949061,-0.81621489,0.50017122,-0.372700323,0.812857497,0.313437337,-0.572803388,0.099954621,0.80741844,0.187612877,0.876020032,0.905944207,0.077305266,-0.563159979,0.19754503,0.350223946,0.741992883,-0.022106417,0.518657227,0.71138434,-0.435155875,0.008189059,0.595017255,-0.122678269,-0.625296314,0.607113527,-0.8190502,0.927386147,-0.209354815,0.973072037,0.697877806,-0.051037347,-0.176994965,0.976591328,0.325266399,0.943723828,0.536534083,-0.73206501,0.319993943,-0.46411369,0.685157697,0.137308634,-0.702887662,0.230051282,0.678353956,0.041689842,0.76996686,0.987384753,-0.670273765,0.278765147,-0.83122882,-0.457523516,0.331408436,-0.017257044,-0.820624003,-0.192361006,-0.899600171,-0.679213855,-0.06998375,0.853355346,0.7724489,0.232314878,-0.315751157,0.861195642,0.366770822,0.798426316,0.241439962,-0.243540681,0.267488286,0.399683161,-0.19680075,-0.205024564,0.63555751,-0.301676791,-0.514930372,0.661164195,-0.159205841,-0.146406262,0.984226888,0.314734722,0.95708788,0.617757941,0.205323991,-0.515559568,0.66654824,0.627420717,0.561796902,0.054381157,-0.051841174,-0.162882395,-0.017123138,-0.228045755,-0.716531352,-0.154987245,-0.60510897,-0.02619126,0.290136489,0.364616944,0.943694907,0.607926103,0.249122735,-0.039755735,0.712124124,0.280055925,,,-0.2068888,,,,,,,0.187029071,,,,-0.015824283,,,,,,,,,,,,,,,,,0.251705737,0.329358019,0.214243754,0.345464461,0.007717784,0.127485858,0.043026661,0.286000411,,-1.11789321,0.215688918,,-3.07E-06,0.000238039,,5.94E-05,0.15126214,-0.499039869,-3.64E-06,-0.933531571,100,0.26,0,0,1,2600,0,,26,0,26,1
fruitfly,-0.720433872,0.985121346,0.994985996,-0.932886491,0.855068184,-0.644807056,0.984683251,0.206105118,-0.931263151,0.11476505,0.979975359,-0.27774762,0.998348209,0.987933026,-0.652975152,-0.745154798,0.709445768,-0.40332182,0.890560203,-0.708043177,0.371299157,0.783120333,0.14855499,-0.633671445,0.803777173,-0.719383631,-0.748813261,0.966093382,-0.924501758,0.913112079,-0.583335083,0.981393047,0.284476281,-0.902346328,0.071001764,0.998854133,-0.204591574,0.986705542,0.951591615,-0.927131281,0.815781698,-0.674776714,0.974604908,0.160646365,-0.935380287,0.147792191,0.958660481,-0.311902884,0.992715378,0.997712776,-0.818840102,0.606065878,-0.909146539,-0.204701948,0.966116134,-0.068391656,-0.92139159,0.288835195,-0.932802198,-0.921421587,-0.332915383,0.850068392,0.476401023,-0.759039397,0.174350729,0.922369471,0.077303685,0.860906969,0.792221349,-0.65380312,0.395435723,0.670465215,0.011110678,-0.559373435,0.734949643,-0.654768083,-0.678144301,0.233015519,-0.906767815,0.083846274,0.975096889,-0.280914835,0.984836759,0.96586096,-0.131003607,0.296641145,0.304842181,0.680738034,0.209729357,0.143077188,-0.05917678,-0.896980568,0.343938555,-0.924913161,-0.934278018,0.068013702,0.412270321,0.113500153,0.168615429,-0.181292154,0.981174297,0.943258922,-0.283729811,-0.32265312,0.984989831,,,,,,,,,,,0.844699945,,,,0.548410143,1.571157597,,,,,,,,,,,,,,,,0.15422589,0.355118547,0.373115561,0.41154617,-0.033158153,0.294043052,0.225573389,0.391521195,,0.09085236,1.582069554,2.976256605,17.504992,21.61602714,23.464,,,,,,125,0.04,0,0,1,625,0,,5,0,5,0
gascons,0.670796372,0.95153596,0.893690051,-0.085915094,0.891624234,0.433291733,0.649448318,0.745093938,0.623255996,0.585846109,0.937437387,0.512273619,0.965558786,0.685539457,0.749072484,0.483365575,0.237348878,0.85820193,0.626595596,0.662786783,0.747489008,0.873730738,0.752401257,0.654047255,0.839378982,0.660993911,0.306097238,0.730298508,-0.032879358,0.965017821,0.4140586,0.693262862,0.843855959,0.687629249,0.480719854,0.982984959,0.621993133,0.886448569,0.471081304,-0.039361411,0.643976711,0.370142054,0.455564947,0.508066715,0.412363198,0.667903863,0.718700251,0.338421393,0.921704549,0.917537663,-0.01263047,0.129276274,-0.352400545,0.002206596,0.020197894,0.294425508,-0.056578036,0.230949185,-0.10964571,0.012647799,0.525003548,0.748234941,0.878292638,0.79144998,0.535469754,0.925773795,0.709740678,0.831460955,0.379764547,0.475429899,0.518996422,0.661456197,0.595039107,0.327943018,0.358545229,0.437542853,0.294553506,0.728227934,0.620102823,0.41835553,0.589458591,0.376081936,0.683232649,0.226209754,0.694430123,0.353559413,0.78814859,0.581922898,0.727878392,0.22490128,0.651864133,0.60923803,0.694810963,0.615469007,0.234769519,0.389589041,0.510154369,0.654605362,0.680060749,0.585620991,0.84594311,0.46791032,0.467051353,0.224862671,0.734220747,,,,,,,,,,,1.086320311,,,,-0.05107487,-0.541965146,,,,,,,,,,,,,,,,0.25256215,0.404441588,0.390434066,0.387997437,0.667746214,0.227675985,0.783995699,0.214769685,,-0.153053555,1.109319213,-1.118038026,1903.263787,3176.037335,207.0333333,,,,,,27,0.148148148,0,0,1,108,0,,4,0,4,1
happinessRank_2015,0.464853042,0.954011484,0.952270725,0.406099086,0.862370627,0.068356438,0.724140243,0.373604878,0.314186974,0.542887494,0.949734311,0.588512186,0.97807949,0.860963518,0.472085718,0.401266682,0.83727659,0.710392134,0.750544846,0.45544397,0.553120902,0.927755173,0.831258757,0.467999867,0.890722656,0.440749551,0.323918337,0.821332479,0.37449492,0.916990703,0.082297027,0.795666828,0.372446653,0.329621598,0.43538635,0.997352247,0.579028228,0.905399762,0.679122525,0.381365746,0.727900637,0.037801434,0.584884231,0.340270128,0.252015462,0.587236612,0.816091306,0.540522586,0.964844932,0.970871834,0.600962227,0.57376816,0.290759829,0.275964452,0.846846551,0.845228383,0.378128298,0.672755596,0.384409668,0.333306214,0.310689522,0.786763347,0.42069789,0.605710102,0.63139302,0.91414838,0.712555458,0.812760628,0.588133347,0.127398811,0.554706939,0.731249945,0.556813224,0.084174625,0.635421211,0.063221064,0.017283569,0.479743853,0.387209059,0.36033807,0.769598411,0.469826463,0.674893123,0.468293049,0.454361738,0.345992964,0.357726754,0.644158289,0.363699578,0.307342145,0.802490707,0.326768071,0.702121371,0.29029193,0.187651286,0.427503342,0.686306445,0.563270467,0.577547439,0.573878929,0.896240477,0.672986925,0.57582559,0.461079587,0.888564287,,,,,,,,,,,0.907138715,,,,0.176987209,0.096838448,,,,,,,,,,,,6.999916401,,,,0.095693153,0.345463139,0.18999352,0.434211246,0.082566234,0.444361239,0.369120197,0.567434182,,0.628286306,1.947008464,-0.789468093,9.029304139,23.53640336,5.375734177,,,,,,158,0.069620253,0,0,1,1738,0,,11,0,11,0
house_prices_kaggle,0.534617986,0.927733442,0.968320582,-0.148767369,0.797901307,0.162847476,0.849702679,0.838061979,0.233273804,0.818779104,0.930400881,0.714834921,0.993456518,0.918585025,0.633706553,0.427425461,0.342891702,0.786575718,0.85091575,0.587421566,0.85296003,0.882232212,0.775674197,0.643263083,0.89508192,0.525121958,0.357530005,0.815352942,-0.056361034,0.946083441,0.293887873,0.972417306,0.875321683,0.372454278,0.782830207,0.998943173,0.700598969,0.925103385,0.722546254,-0.161253555,0.647928657,0.07426201,0.715555803,0.750246541,0.125603854,0.769401489,0.819890483,0.663672528,0.965495958,0.986157155,0.107156883,0.570468194,0.012478907,0.002545169,0.643464619,0.044150995,-0.057357767,0.079637394,-0.160741989,-0.130077874,0.510218518,0.945273708,0.887692624,0.591414107,0.780132336,0.945486146,0.736902615,0.794420516,0.54028748,0.280778794,0.565868356,0.890116928,0.442670488,0.304927446,0.660362322,0.150608226,0.033793924,0.801653966,0.379324591,0.701851855,0.964089704,0.595191691,0.84830539,0.613916052,0.571807454,0.845930409,0.883500088,0.924724343,0.831057053,0.674973231,0.566672672,0.377360618,0.63343273,0.223616622,0.075153088,0.787408925,0.811803502,0.824526961,0.716484108,0.715012766,0.926562999,0.728280741,0.699931769,0.615250735,0.914667755,,,,,,,,,,,5.189306942,,,,3.189520891,1.880940746,,,0.071348428,,,,,,7.629925644,2.232726062,0.058452329,,,,,0.136351975,0.240859178,0.179586143,0.263280495,0.096986745,0.210640163,0.306447722,0.317283389,,43.23014388,125.9279827,6.509812011,5980.542728,30507.72027,180921.1959,,,,,,1460,0.054794521,0,0,1,116800,0,,80,0,80,1
hutsof99_child_witness,-0.800970468,0.893091345,0.983119766,-0.853080042,0.264020834,-0.756368598,0.922911915,-0.186842588,-0.838657854,-0.209248237,0.86491276,-0.502479507,0.990732184,0.952516499,-0.583836865,-0.828479746,0.907834624,0.144173401,0.889807792,-0.659085034,0.594394543,0.959447213,0.225192569,-0.540875279,0.821672645,-0.769190108,-0.824768738,0.814022907,-0.778595988,0.563864342,-0.671224082,0.971242985,0.110162451,-0.66000756,-0.45177493,0.993277698,-0.287677963,0.930327421,0.751935363,-0.827919684,0.151852836,-0.744069224,0.862121137,-0.279010013,-0.85223801,-0.12033995,0.777668692,-0.553784599,0.961852312,0.98632731,-0.179737946,0.8571105,-0.811999583,0.293408902,0.956088353,0.371682084,-0.751397072,0.61745828,-0.853507513,-0.794910519,-0.075493788,0.479614662,0.668593261,0.01789895,-0.190997659,0.606170462,0.354944684,0.339236494,0.096741306,-0.715916061,0.4710438,0.825573058,0.36773536,-0.644070999,0.777131645,-0.759534787,-0.720489397,0.046679519,-0.726414175,-0.409604498,0.955528022,-0.365573607,0.948390729,0.814266472,0.412026924,-0.074034907,0.155932468,0.833994406,-0.134164318,-0.32717661,0.263781906,-0.620246951,0.678723806,-0.8135926,-0.838814424,-0.461994487,0.236058146,-0.271398905,-0.030960921,-0.243165686,0.903715453,0.707974628,-0.475798535,-0.576984067,0.92358227,,,,,,,,,,,0.31077615,,,,-0.00510716,0.378906958,,,,,,,,,,,,,,,,0.185379052,0.420042979,0.291291142,0.340197545,0.110503958,0.450336777,0.157690477,0.349204447,,-0.6424003,0.342503179,-0.52297762,9.526041667,18.21204465,69.91190476,,,,,,42,0.380952381,0,0,1,672,0,,16,0,16,1
